initial_capital,final_capital,total_return,return_percent,annual_return,max_drawdown,sharpe_ratio,sortino_ratio,trade_count,buy_count,sell_count,short_count,cover_count,winning_trades,losing_trades,win_rate,average_profit,average_loss,profit_factor,max_consecutive_wins,max_consecutive_losses,average_holding_period,daily_equity,benchmark_return
600000,781305.6085692066,181305.60856920655,30.217601428201093,30.335725813139327,15.8510534268967,0.36574873832106697,0.5932874087643246,1,1,0,0,0,0,0,0.0,0,0,0,0,0,0,"[{'date': Timestamp('2024-01-02 00:00:00'), 'equity': 600000}, {'date': Timestamp('2024-01-03 00:00:00'), 'equity': 600000}, {'date': Timestamp('2024-01-04 00:00:00'), 'equity': 600000}, {'date': Timestamp('2024-01-05 00:00:00'), 'equity': 600000}, {'date': Timestamp('2024-01-08 00:00:00'), 'equity': 600000}, {'date': Timestamp('2024-01-09 00:00:00'), 'equity': 600000}, {'date': Timestamp('2024-01-10 00:00:00'), 'equity': 600000}, {'date': Timestamp('2024-01-11 00:00:00'), 'equity': 600000}, {'date': Timestamp('2024-01-12 00:00:00'), 'equity': 600000}, {'date': Timestamp('2024-01-15 00:00:00'), 'equity': 600000}, {'date': Timestamp('2024-01-16 00:00:00'), 'equity': 600000}, {'date': Timestamp('2024-01-17 00:00:00'), 'equity': 600000}, {'date': Timestamp('2024-01-18 00:00:00'), 'equity': 600000}, {'date': Timestamp('2024-01-19 00:00:00'), 'equity': 600000}, {'date': Timestamp('2024-01-22 00:00:00'), 'equity': 600000}, {'date': Timestamp('2024-01-23 00:00:00'), 'equity': 599101.0495692065}, {'date': Timestamp('2024-01-24 00:00:00'), 'equity': 608848.6185692066}, {'date': Timestamp('2024-01-25 00:00:00'), 'equity': 635841.8865692065}, {'date': Timestamp('2024-01-26 00:00:00'), 'equity': 629093.5695692064}, {'date': Timestamp('2024-01-29 00:00:00'), 'equity': 617096.5615692064}, {'date': Timestamp('2024-01-30 00:00:00'), 'equity': 607348.9925692065}, {'date': Timestamp('2024-01-31 00:00:00'), 'equity': 582605.1635692065}, {'date': Timestamp('2024-02-01 00:00:00'), 'equity': 580355.7245692065}, {'date': Timestamp('2024-02-02 00:00:00'), 'equity': 560110.7735692065}, {'date': Timestamp('2024-02-05 00:00:00'), 'equity': 542865.0745692065}, {'date': Timestamp('2024-02-06 00:00:00'), 'equity': 578106.2855692065}, {'date': Timestamp('2024-02-07 00:00:00'), 'equity': 606599.1795692065}, {'date': Timestamp('2024-02-08 00:00:00'), 'equity': 623844.8785692065}, {'date': Timestamp('2024-02-19 00:00:00'), 'equity': 623095.0655692065}, {'date': Timestamp('2024-02-20 00:00:00'), 'equity': 622345.2525692064}, {'date': Timestamp('2024-02-21 00:00:00'), 'equity': 625344.5045692065}, {'date': Timestamp('2024-02-22 00:00:00'), 'equity': 632092.8215692064}, {'date': Timestamp('2024-02-23 00:00:00'), 'equity': 638091.3255692065}, {'date': Timestamp('2024-02-26 00:00:00'), 'equity': 641090.5775692065}, {'date': Timestamp('2024-02-27 00:00:00'), 'equity': 661335.5285692065}, {'date': Timestamp('2024-02-28 00:00:00'), 'equity': 636591.6995692065}, {'date': Timestamp('2024-02-29 00:00:00'), 'equity': 662085.3415692064}, {'date': Timestamp('2024-03-01 00:00:00'), 'equity': 672582.7235692065}, {'date': Timestamp('2024-03-04 00:00:00'), 'equity': 672582.7235692065}, {'date': Timestamp('2024-03-05 00:00:00'), 'equity': 677081.6015692065}, {'date': Timestamp('2024-03-06 00:00:00'), 'equity': 674082.3495692065}, {'date': Timestamp('2024-03-07 00:00:00'), 'equity': 658336.2765692065}, {'date': Timestamp('2024-03-08 00:00:00'), 'equity': 668833.6585692065}, {'date': Timestamp('2024-03-11 00:00:00'), 'equity': 677831.4145692065}, {'date': Timestamp('2024-03-12 00:00:00'), 'equity': 680080.8535692065}, {'date': Timestamp('2024-03-13 00:00:00'), 'equity': 681580.4795692065}, {'date': Timestamp('2024-03-14 00:00:00'), 'equity': 669583.4715692064}, {'date': Timestamp('2024-03-15 00:00:00'), 'equity': 675581.9755692065}, {'date': Timestamp('2024-03-18 00:00:00'), 'equity': 691328.0485692065}, {'date': Timestamp('2024-03-19 00:00:00'), 'equity': 688328.7965692065}, {'date': Timestamp('2024-03-20 00:00:00'), 'equity': 689828.4225692066}, {'date': Timestamp('2024-03-21 00:00:00'), 'equity': 689828.4225692066}, {'date': Timestamp('2024-03-22 00:00:00'), 'equity': 680080.8535692065}, {'date': Timestamp('2024-03-25 00:00:00'), 'equity': 664334.7805692065}, {'date': Timestamp('2024-03-26 00:00:00'), 'equity': 662835.1545692065}, {'date': Timestamp('2024-03-27 00:00:00'), 'equity': 638841.1385692065}, {'date': Timestamp('2024-03-28 00:00:00'), 'equity': 664334.7805692065}, {'date': Timestamp('2024-03-29 00:00:00'), 'equity': 674832.1625692066}, {'date': Timestamp('2024-04-01 00:00:00'), 'equity': 681580.4795692065}, {'date': Timestamp('2024-04-02 00:00:00'), 'equity': 674082.3495692065}, {'date': Timestamp('2024-04-03 00:00:00'), 'equity': 663584.9675692065}, {'date': Timestamp('2024-04-08 00:00:00'), 'equity': 650088.3335692065}, {'date': Timestamp('2024-04-09 00:00:00'), 'equity': 653087.5855692065}, {'date': Timestamp('2024-04-10 00:00:00'), 'equity': 641090.5775692065}, {'date': Timestamp('2024-04-11 00:00:00'), 'equity': 638091.3255692065}, {'date': Timestamp('2024-04-12 00:00:00'), 'equity': 635092.0735692065}, {'date': Timestamp('2024-04-15 00:00:00'), 'equity': 650838.1465692065}, {'date': Timestamp('2024-04-16 00:00:00'), 'equity': 624594.6915692064}, {'date': Timestamp('2024-04-17 00:00:00'), 'equity': 646339.2685692065}, {'date': Timestamp('2024-04-18 00:00:00'), 'equity': 649338.5205692064}, {'date': Timestamp('2024-04-19 00:00:00'), 'equity': 657586.4635692065}, {'date': Timestamp('2024-04-22 00:00:00'), 'equity': 667334.0325692066}, {'date': Timestamp('2024-04-23 00:00:00'), 'equity': 656086.8375692065}, {'date': Timestamp('2024-04-24 00:00:00'), 'equity': 669583.4715692064}, {'date': Timestamp('2024-04-25 00:00:00'), 'equity': 662085.3415692064}, {'date': Timestamp('2024-04-26 00:00:00'), 'equity': 668833.6585692065}, {'date': Timestamp('2024-04-29 00:00:00'), 'equity': 677081.6015692065}, {'date': Timestamp('2024-04-30 00:00:00'), 'equity': 668083.8455692065}, {'date': Timestamp('2024-05-06 00:00:00'), 'equity': 674082.3495692065}, {'date': Timestamp('2024-05-07 00:00:00'), 'equity': 692077.8615692065}, {'date': Timestamp('2024-05-08 00:00:00'), 'equity': 682330.2925692066}, {'date': Timestamp('2024-05-09 00:00:00'), 'equity': 704824.6825692065}, {'date': Timestamp('2024-05-10 00:00:00'), 'equity': 698826.1785692065}, {'date': Timestamp('2024-05-13 00:00:00'), 'equity': 691328.0485692065}, {'date': Timestamp('2024-05-14 00:00:00'), 'equity': 687578.9835692066}, {'date': Timestamp('2024-05-15 00:00:00'), 'equity': 678581.2275692065}, {'date': Timestamp('2024-05-16 00:00:00'), 'equity': 675581.9755692065}, {'date': Timestamp('2024-05-17 00:00:00'), 'equity': 688328.7965692065}, {'date': Timestamp('2024-05-20 00:00:00'), 'equity': 695826.9265692065}, {'date': Timestamp('2024-05-21 00:00:00'), 'equity': 685329.5445692065}, {'date': Timestamp('2024-05-22 00:00:00'), 'equity': 682330.2925692066}, {'date': Timestamp('2024-05-23 00:00:00'), 'equity': 677081.6015692065}, {'date': Timestamp('2024-05-24 00:00:00'), 'equity': 662085.3415692064}, {'date': Timestamp('2024-05-27 00:00:00'), 'equity': 667334.0325692066}, {'date': Timestamp('2024-05-28 00:00:00'), 'equity': 663584.9675692065}, {'date': Timestamp('2024-05-29 00:00:00'), 'equity': 660585.7155692065}, {'date': Timestamp('2024-05-30 00:00:00'), 'equity': 671832.9105692065}, {'date': Timestamp('2024-05-31 00:00:00'), 'equity': 678581.2275692065}, {'date': Timestamp('2024-06-03 00:00:00'), 'equity': 675581.9755692065}, {'date': Timestamp('2024-06-04 00:00:00'), 'equity': 682330.2925692066}, {'date': Timestamp('2024-06-05 00:00:00'), 'equity': 686829.1705692065}, {'date': Timestamp('2024-06-06 00:00:00'), 'equity': 673332.5365692065}, {'date': Timestamp('2024-06-07 00:00:00'), 'equity': 676331.7885692065}, {'date': Timestamp('2024-06-11 00:00:00'), 'equity': 683080.1055692065}, {'date': Timestamp('2024-06-12 00:00:00'), 'equity': 682330.2925692066}, {'date': Timestamp('2024-06-13 00:00:00'), 'equity': 685329.5445692065}, {'date': Timestamp('2024-06-14 00:00:00'), 'equity': 677081.6015692065}, {'date': Timestamp('2024-06-17 00:00:00'), 'equity': 678581.2275692065}, {'date': Timestamp('2024-06-18 00:00:00'), 'equity': 682330.2925692066}, {'date': Timestamp('2024-06-19 00:00:00'), 'equity': 673332.5365692065}, {'date': Timestamp('2024-06-20 00:00:00'), 'equity': 659835.9025692065}, {'date': Timestamp('2024-06-21 00:00:00'), 'equity': 661335.5285692065}, {'date': Timestamp('2024-06-24 00:00:00'), 'equity': 644839.6425692064}, {'date': Timestamp('2024-06-25 00:00:00'), 'equity': 635092.0735692065}, {'date': Timestamp('2024-06-26 00:00:00'), 'equity': 648588.7075692065}, {'date': Timestamp('2024-06-27 00:00:00'), 'equity': 638841.1385692065}, {'date': Timestamp('2024-06-28 00:00:00'), 'equity': 659086.0895692065}, {'date': Timestamp('2024-07-01 00:00:00'), 'equity': 659086.0895692065}, {'date': Timestamp('2024-07-02 00:00:00'), 'equity': 653837.3985692065}, {'date': Timestamp('2024-07-03 00:00:00'), 'equity': 642590.2035692065}, {'date': Timestamp('2024-07-04 00:00:00'), 'equity': 635092.0735692065}, {'date': Timestamp('2024-07-05 00:00:00'), 'equity': 636591.6995692065}, {'date': Timestamp('2024-07-08 00:00:00'), 'equity': 625344.5045692065}, {'date': Timestamp('2024-07-09 00:00:00'), 'equity': 635092.0735692065}, {'date': Timestamp('2024-07-10 00:00:00'), 'equity': 634342.2605692064}, {'date': Timestamp('2024-07-11 00:00:00'), 'equity': 650088.3335692065}, {'date': Timestamp('2024-07-12 00:00:00'), 'equity': 647089.0815692064}, {'date': Timestamp('2024-07-15 00:00:00'), 'equity': 644089.8295692065}, {'date': Timestamp('2024-07-16 00:00:00'), 'equity': 647838.8945692065}, {'date': Timestamp('2024-07-17 00:00:00'), 'equity': 643340.0165692065}, {'date': Timestamp('2024-07-18 00:00:00'), 'equity': 657586.4635692065}, {'date': Timestamp('2024-07-19 00:00:00'), 'equity': 667334.0325692066}, {'date': Timestamp('2024-07-22 00:00:00'), 'equity': 671083.0975692065}, {'date': Timestamp('2024-07-23 00:00:00'), 'equity': 652337.7725692064}, {'date': Timestamp('2024-07-24 00:00:00'), 'equity': 654587.2115692064}, {'date': Timestamp('2024-07-25 00:00:00'), 'equity': 649338.5205692064}, {'date': Timestamp('2024-07-26 00:00:00'), 'equity': 671083.0975692065}, {'date': Timestamp('2024-07-29 00:00:00'), 'equity': 676331.7885692065}, {'date': Timestamp('2024-07-30 00:00:00'), 'equity': 680080.8535692065}, {'date': Timestamp('2024-07-31 00:00:00'), 'equity': 689828.4225692066}, {'date': Timestamp('2024-08-01 00:00:00'), 'equity': 691328.0485692065}, {'date': Timestamp('2024-08-02 00:00:00'), 'equity': 684579.7315692065}, {'date': Timestamp('2024-08-05 00:00:00'), 'equity': 662835.1545692065}, {'date': Timestamp('2024-08-06 00:00:00'), 'equity': 679331.0405692065}, {'date': Timestamp('2024-08-07 00:00:00'), 'equity': 683829.9185692065}, {'date': Timestamp('2024-08-08 00:00:00'), 'equity': 662085.3415692064}, {'date': Timestamp('2024-08-09 00:00:00'), 'equity': 654587.2115692064}, {'date': Timestamp('2024-08-12 00:00:00'), 'equity': 648588.7075692065}, {'date': Timestamp('2024-08-13 00:00:00'), 'equity': 656086.8375692065}, {'date': Timestamp('2024-08-14 00:00:00'), 'equity': 647838.8945692065}, {'date': Timestamp('2024-08-15 00:00:00'), 'equity': 650088.3335692065}, {'date': Timestamp('2024-08-16 00:00:00'), 'equity': 641840.3905692064}, {'date': Timestamp('2024-08-19 00:00:00'), 'equity': 639590.9515692064}, {'date': Timestamp('2024-08-20 00:00:00'), 'equity': 629093.5695692064}, {'date': Timestamp('2024-08-21 00:00:00'), 'equity': 625344.5045692065}, {'date': Timestamp('2024-08-22 00:00:00'), 'equity': 623095.0655692065}, {'date': Timestamp('2024-08-23 00:00:00'), 'equity': 623844.8785692065}, {'date': Timestamp('2024-08-26 00:00:00'), 'equity': 618596.1875692065}, {'date': Timestamp('2024-08-27 00:00:00'), 'equity': 608098.8055692065}, {'date': Timestamp('2024-08-28 00:00:00'), 'equity': 614097.3095692064}, {'date': Timestamp('2024-08-29 00:00:00'), 'equity': 624594.6915692064}, {'date': Timestamp('2024-08-30 00:00:00'), 'equity': 632092.8215692064}, {'date': Timestamp('2024-09-02 00:00:00'), 'equity': 608848.6185692066}, {'date': Timestamp('2024-09-03 00:00:00'), 'equity': 617846.3745692065}, {'date': Timestamp('2024-09-04 00:00:00'), 'equity': 616346.7485692065}, {'date': Timestamp('2024-09-05 00:00:00'), 'equity': 619346.0005692064}, {'date': Timestamp('2024-09-06 00:00:00'), 'equity': 610348.2445692065}, {'date': Timestamp('2024-09-09 00:00:00'), 'equity': 608098.8055692065}, {'date': Timestamp('2024-09-10 00:00:00'), 'equity': 612597.6835692065}, {'date': Timestamp('2024-09-11 00:00:00'), 'equity': 611847.8705692064}, {'date': Timestamp('2024-09-12 00:00:00'), 'equity': 608848.6185692066}, {'date': Timestamp('2024-09-13 00:00:00'), 'equity': 603599.9275692066}, {'date': Timestamp('2024-09-18 00:00:00'), 'equity': 603599.9275692066}, {'date': Timestamp('2024-09-19 00:00:00'), 'equity': 604349.7405692065}, {'date': Timestamp('2024-09-20 00:00:00'), 'equity': 593102.5455692065}, {'date': Timestamp('2024-09-23 00:00:00'), 'equity': 596101.7975692066}, {'date': Timestamp('2024-09-24 00:00:00'), 'equity': 615596.9355692065}, {'date': Timestamp('2024-09-25 00:00:00'), 'equity': 624594.6915692064}, {'date': Timestamp('2024-09-26 00:00:00'), 'equity': 647089.0815692064}, {'date': Timestamp('2024-09-27 00:00:00'), 'equity': 681580.4795692065}, {'date': Timestamp('2024-09-30 00:00:00'), 'equity': 749813.4625692065}, {'date': Timestamp('2024-10-08 00:00:00'), 'equity': 824794.7625692065}, {'date': Timestamp('2024-10-09 00:00:00'), 'equity': 761060.6575692064}, {'date': Timestamp('2024-10-10 00:00:00'), 'equity': 765559.5355692065}, {'date': Timestamp('2024-10-11 00:00:00'), 'equity': 725819.4465692064}, {'date': Timestamp('2024-10-14 00:00:00'), 'equity': 755811.9665692064}, {'date': Timestamp('2024-10-15 00:00:00'), 'equity': 749813.4625692065}, {'date': Timestamp('2024-10-16 00:00:00'), 'equity': 740065.8935692065}, {'date': Timestamp('2024-10-17 00:00:00'), 'equity': 744564.7715692065}, {'date': Timestamp('2024-10-18 00:00:00'), 'equity': 774557.2915692064}, {'date': Timestamp('2024-10-21 00:00:00'), 'equity': 813547.5675692065}, {'date': Timestamp('2024-10-22 00:00:00'), 'equity': 795552.0555692065}, {'date': Timestamp('2024-10-23 00:00:00'), 'equity': 815047.1935692065}, {'date': Timestamp('2024-10-24 00:00:00'), 'equity': 794802.2425692065}, {'date': Timestamp('2024-10-25 00:00:00'), 'equity': 803050.1855692065}, {'date': Timestamp('2024-10-28 00:00:00'), 'equity': 815797.0065692066}, {'date': Timestamp('2024-10-29 00:00:00'), 'equity': 808298.8765692066}, {'date': Timestamp('2024-10-30 00:00:00'), 'equity': 809798.5025692065}, {'date': Timestamp('2024-10-31 00:00:00'), 'equity': 815047.1935692065}, {'date': Timestamp('2024-11-01 00:00:00'), 'equity': 791802.9905692065}, {'date': Timestamp('2024-11-04 00:00:00'), 'equity': 809048.6895692064}, {'date': Timestamp('2024-11-05 00:00:00'), 'equity': 863035.2255692065}, {'date': Timestamp('2024-11-06 00:00:00'), 'equity': 870533.3555692065}, {'date': Timestamp('2024-11-07 00:00:00'), 'equity': 864534.8515692065}, {'date': Timestamp('2024-11-08 00:00:00'), 'equity': 888528.8675692065}, {'date': Timestamp('2024-11-11 00:00:00'), 'equity': 912522.8835692066}, {'date': Timestamp('2024-11-12 00:00:00'), 'equity': 875782.0465692064}, {'date': Timestamp('2024-11-13 00:00:00'), 'equity': 877281.6725692065}, {'date': Timestamp('2024-11-14 00:00:00'), 'equity': 842040.4615692064}, {'date': Timestamp('2024-11-15 00:00:00'), 'equity': 812797.7545692065}, {'date': Timestamp('2024-11-18 00:00:00'), 'equity': 796301.8685692066}, {'date': Timestamp('2024-11-19 00:00:00'), 'equity': 809798.5025692065}, {'date': Timestamp('2024-11-20 00:00:00'), 'equity': 820295.8845692065}, {'date': Timestamp('2024-11-21 00:00:00'), 'equity': 819546.0715692064}, {'date': Timestamp('2024-11-22 00:00:00'), 'equity': 790303.3645692065}, {'date': Timestamp('2024-11-25 00:00:00'), 'equity': 779805.9825692065}, {'date': Timestamp('2024-11-26 00:00:00'), 'equity': 770808.2265692065}, {'date': Timestamp('2024-11-27 00:00:00'), 'equity': 796301.8685692066}, {'date': Timestamp('2024-11-28 00:00:00'), 'equity': 791053.1775692065}, {'date': Timestamp('2024-11-29 00:00:00'), 'equity': 799301.1205692065}, {'date': Timestamp('2024-12-02 00:00:00'), 'equity': 807549.0635692065}, {'date': Timestamp('2024-12-03 00:00:00'), 'equity': 800050.9335692065}, {'date': Timestamp('2024-12-04 00:00:00'), 'equity': 792552.8035692064}, {'date': Timestamp('2024-12-05 00:00:00'), 'equity': 800800.7465692066}, {'date': Timestamp('2024-12-06 00:00:00'), 'equity': 808298.8765692066}, {'date': Timestamp('2024-12-09 00:00:00'), 'equity': 797801.4945692065}, {'date': Timestamp('2024-12-10 00:00:00'), 'equity': 809048.6895692064}, {'date': Timestamp('2024-12-11 00:00:00'), 'equity': 812047.9415692064}, {'date': Timestamp('2024-12-12 00:00:00'), 'equity': 824044.9495692065}, {'date': Timestamp('2024-12-13 00:00:00'), 'equity': 803050.1855692065}, {'date': Timestamp('2024-12-16 00:00:00'), 'equity': 788803.7385692066}, {'date': Timestamp('2024-12-17 00:00:00'), 'equity': 779805.9825692065}, {'date': Timestamp('2024-12-18 00:00:00'), 'equity': 785804.4865692065}, {'date': Timestamp('2024-12-19 00:00:00'), 'equity': 787304.1125692065}, {'date': Timestamp('2024-12-20 00:00:00'), 'equity': 794802.2425692065}, {'date': Timestamp('2024-12-23 00:00:00'), 'equity': 781305.6085692066}, {'date': Timestamp('2024-12-24 00:00:00'), 'equity': 783555.0475692065}, {'date': Timestamp('2024-12-25 00:00:00'), 'equity': 779056.1695692064}, {'date': Timestamp('2024-12-26 00:00:00'), 'equity': 789553.5515692064}, {'date': Timestamp('2024-12-27 00:00:00'), 'equity': 802300.3725692065}, {'date': Timestamp('2024-12-30 00:00:00'), 'equity': 798551.3075692065}, {'date': Timestamp('2024-12-31 00:00:00'), 'equity': 781305.6085692066}]",7.86749482401657
